"id","var_per","row_per","miss_per","num_per","cat_per","miss_inst_per"
466,20,0.29,0.36,100,0,0.44
466,13.33,0.29,0.24,100,0,0.44
466,20,0.29,0.36,100,0,0.44
466,40,0.29,0.72,66.7,33.3,0.44
466,13.33,0.29,0.24,100,0,0.44
466,20,0.29,0.36,100,0,0.44
466,33.33,0.59,0.6,80,20,0.88
466,40,0.29,0.72,100,0,0.44
466,13.33,0.29,0.24,100,0,0.44
466,20,0.29,0.36,66.7,33.3,0.44
466,20,0.29,0.36,66.7,33.3,0.44
466,20,0.29,0.36,100,0,0.44
466,40,0.29,0.72,66.7,33.3,0.44
466,20,0.29,0.36,100,0,0.44
466,46.67,0.29,0.84,71.4,28.6,0.44
466,20,0.59,0.36,100,0,0.88
466,46.67,0.29,0.84,85.7,14.3,0.44
466,40,0.29,0.72,83.3,16.7,0.44
466,46.67,0.29,0.84,85.7,14.3,0.44
466,46.67,0.29,0.84,85.7,14.3,0.44
466,60,0.29,1.08,77.8,22.2,0.44
466,20,0.29,0.36,100,0,0.44
466,33.33,0.29,0.6,100,0,0.44
466,46.67,0.29,0.84,71.4,28.6,0.44
466,53.33,0.29,0.96,75,25,0.44
466,33.33,0.29,0.6,100,0,0.44
466,53.33,0.29,0.96,75,25,0.44
466,53.33,0.29,0.96,87.5,12.5,0.44
466,40,0.29,0.72,83.3,16.7,0.44
466,33.33,0.29,0.6,80,20,0.44
466,33.33,0.29,0.6,100,0,0.44
466,46.67,0.29,0.84,100,0,0.44
466,66.67,0.29,1.2,80,20,0.44
466,20,0.29,0.36,100,0,0.44
466,46.67,0.29,0.84,71.4,28.6,0.44
466,40,0.29,0.72,100,0,0.44
466,60,0.29,1.08,77.8,22.2,0.44
466,26.67,1.47,0.48,100,0,2.19
466,40,0.29,0.72,100,0,0.44
466,66.67,0.29,1.2,80,20,0.44
466,53.33,0.29,0.96,75,25,0.44
466,66.67,0.29,1.2,80,20,0.44
466,66.67,0.29,1.2,80,20,0.44
466,73.33,0.59,1.32,81.8,18.2,0.88
470,10,15.77,0.08,0,100,15.92
470,10,3.87,0.08,0,100,3.9
470,20,79.46,0.17,0,100,80.18
481,11.11,3.83,6.67,0,100,53.33
481,11.11,3.35,6.67,100,0,46.67
491,16.67,6.52,3.85,100,0,35.29
491,16.67,1.09,3.85,100,0,5.88
491,33.33,7.61,7.69,100,0,41.18
491,16.67,1.09,3.85,100,0,5.88
491,50,1.09,11.54,100,0,5.88
491,16.67,1.09,3.85,100,0,5.88
498,9.09,23.33,7.14,100,0,100
506,10,3.77,16.67,100,0,100
516,5.26,38.56,0.09,100,0,90.14
516,5.26,0.36,0.09,100,0,0.84
516,10.53,0.41,0.18,100,0,0.96
516,5.26,0.1,0.09,100,0,0.24
516,10.53,0.05,0.18,100,0,0.12
516,5.26,0.05,0.09,100,0,0.12
516,15.79,0.1,0.26,100,0,0.24
516,5.26,0.05,0.09,100,0,0.12
516,10.53,0.1,0.18,100,0,0.24
516,15.79,0.05,0.26,100,0,0.12
516,26.32,0.05,0.44,100,0,0.12
516,31.58,2.88,0.53,100,0,6.73
539,14.29,16.67,16.67,100,0,83.33
539,14.29,3.33,16.67,100,0,16.67
566,9.09,45.45,0.4,50,50,90.91
566,4.55,4.55,0.2,100,0,9.09
567,8.33,2.85,1.79,100,0,26.47
567,8.33,0.63,1.79,100,0,5.88
567,16.67,3.8,3.57,100,0,35.29
567,8.33,1.9,1.79,100,0,17.65
567,50,0.32,10.71,100,0,2.94
567,8.33,0.32,1.79,100,0,2.94
567,50,0.32,10.71,100,0,2.94
567,8.33,0.63,1.79,100,0,5.88
568,8.33,2.85,1.79,100,0,26.47
568,8.33,0.63,1.79,100,0,5.88
568,16.67,3.8,3.57,100,0,35.29
568,8.33,1.9,1.79,100,0,17.65
568,50,0.32,10.71,100,0,2.94
568,8.33,0.32,1.79,100,0,2.94
568,50,0.32,10.71,100,0,2.94
568,8.33,0.63,1.79,100,0,5.88
569,4.35,9.68,7.14,100,0,81.82
569,8.7,1.08,14.29,50,50,9.09
569,13.04,1.08,21.43,66.7,33.3,9.09
570,8.33,2.85,1.79,100,0,26.47
570,8.33,0.63,1.79,100,0,5.88
570,16.67,3.8,3.57,100,0,35.29
570,8.33,1.9,1.79,100,0,17.65
570,50,0.32,10.71,100,0,2.94
570,8.33,0.32,1.79,100,0,2.94
570,50,0.32,10.71,100,0,2.94
570,8.33,0.63,1.79,100,0,5.88
575,8.33,2.85,1.79,100,0,26.47
575,8.33,0.63,1.79,100,0,5.88
575,16.67,3.8,3.57,100,0,35.29
575,8.33,1.9,1.79,100,0,17.65
575,50,0.32,10.71,100,0,2.94
575,8.33,0.32,1.79,100,0,2.94
575,50,0.32,10.71,100,0,2.94
575,8.33,0.63,1.79,100,0,5.88
576,8.33,2.85,1.79,100,0,26.47
576,8.33,0.63,1.79,100,0,5.88
576,16.67,3.8,3.57,100,0,35.29
576,8.33,1.9,1.79,100,0,17.65
576,50,0.32,10.71,100,0,2.94
576,8.33,0.32,1.79,100,0,2.94
576,50,0.32,10.71,100,0,2.94
576,8.33,0.63,1.79,100,0,5.88
577,8.33,2.85,1.79,100,0,26.47
577,8.33,0.63,1.79,100,0,5.88
577,16.67,3.8,3.57,100,0,35.29
577,8.33,1.9,1.79,100,0,17.65
577,50,0.32,10.71,100,0,2.94
577,8.33,0.32,1.79,100,0,2.94
577,50,0.32,10.71,100,0,2.94
577,8.33,0.63,1.79,100,0,5.88
578,8.33,2.85,1.79,100,0,26.47
578,8.33,0.63,1.79,100,0,5.88
578,16.67,3.8,3.57,100,0,35.29
578,8.33,1.9,1.79,100,0,17.65
578,50,0.32,10.71,100,0,2.94
578,8.33,0.32,1.79,100,0,2.94
578,50,0.32,10.71,100,0,2.94
578,8.33,0.63,1.79,100,0,5.88
738,9.09,0.51,50,0,100,50
738,9.09,0.51,50,0,100,50
739,12.5,4.84,12.5,0,100,42.86
739,12.5,4.84,12.5,100,0,42.86
739,25,1.61,25,50,50,14.29
757,9.09,45.45,0.4,0,100,90.91
757,4.55,4.55,0.2,100,0,9.09
760,37.5,80.65,4,83.3,16.7,100
786,7.14,1.32,16.67,0,100,66.67
786,7.14,0.66,16.67,0,100,33.33
798,7.14,1.32,16.67,0,100,66.67
798,7.14,0.66,16.67,100,0,33.33
802,5.26,38.56,0.09,0,100,90.14
802,5.26,0.36,0.09,100,0,0.84
802,10.53,0.41,0.18,50,50,0.96
802,5.26,0.1,0.09,100,0,0.24
802,10.53,0.05,0.18,50,50,0.12
802,5.26,0.05,0.09,100,0,0.12
802,15.79,0.1,0.26,66.7,33.3,0.24
802,5.26,0.05,0.09,100,0,0.12
802,10.53,0.1,0.18,50,50,0.24
802,15.79,0.05,0.26,66.7,33.3,0.12
802,26.32,0.05,0.44,80,20,0.12
802,31.58,2.88,0.53,83.3,16.7,6.73
810,5.26,0.48,0.08,0,100,1.41
810,10.53,6.7,0.16,0,100,19.72
810,5.26,0.48,0.08,100,0,1.41
810,57.89,23.21,0.89,81.8,18.2,68.31
810,5.26,0.96,0.08,0,100,2.82
810,63.16,1.67,0.97,75,25,4.93
810,63.16,0.48,0.97,75,25,1.41
831,12.5,1.51,16.67,0,100,100
839,11.11,5.24,0.21,0,100,19.16
839,22.22,6.27,0.43,100,0,22.9
839,33.33,3.32,0.64,66.7,33.3,12.15
839,11.11,0.51,0.21,100,0,1.87
839,22.22,8.18,0.43,50,50,29.91
839,33.33,0.38,0.64,100,0,1.4
839,44.44,3.45,0.86,75,25,12.62
840,3.85,16.59,1.75,0,100,73.91
840,7.69,1.95,3.51,50,50,8.7
840,7.69,1.95,3.51,100,0,8.7
840,7.69,0.98,3.51,50,50,4.35
840,3.85,0.49,1.75,100,0,2.17
840,7.69,0.49,3.51,50,50,2.17
842,9.09,23.33,7.14,0,100,100
844,10,2.87,11.11,0,100,88.89
844,10,0.36,11.11,0,100,11.11
852,10,3.77,16.67,0,100,100
854,12.5,55.06,1.15,0,100,100
858,7.14,3.07,0.13,0,100,3.08
858,14.29,29.01,0.26,0,100,29.11
858,14.29,5.12,0.26,50,50,5.14
858,14.29,0.34,0.26,50,50,0.34
858,21.43,51.19,0.39,33.3,66.7,51.37
858,21.43,1.71,0.39,0,100,1.71
858,21.43,0.34,0.39,33.3,66.7,0.34
858,21.43,0.34,0.39,33.3,66.7,0.34
858,28.57,5.12,0.51,25,75,5.14
858,14.29,0.34,0.26,50,50,0.34
858,21.43,0.68,0.39,33.3,66.7,0.68
858,21.43,0.34,0.39,66.7,33.3,0.34
858,28.57,1.37,0.51,50,50,1.37
858,28.57,0.34,0.51,25,75,0.34
858,35.71,0.34,0.64,20,80,0.34
861,4.35,9.68,7.14,0,100,81.82
861,8.7,1.08,14.29,0,100,9.09
861,13.04,1.08,21.43,33.3,66.7,9.09
897,12.5,3.79,0.78,50,50,50.57
897,12.5,1.12,0.78,100,0,14.94
897,25,0.52,1.56,75,25,6.9
897,12.5,0.34,0.78,100,0,4.6
897,25,0.26,1.56,75,25,3.45
897,25,0.17,1.56,100,0,2.3
897,37.5,1.29,2.34,83.3,16.7,17.24
898,50,55.56,3.33,75,25,100
899,16.67,6.59,4.17,0,100,37.5
899,16.67,1.1,4.17,100,0,6.25
899,33.33,6.59,8.33,50,50,37.5
899,16.67,1.1,4.17,100,0,6.25
899,50,1.1,12.5,66.7,33.3,6.25
899,16.67,1.1,4.17,100,0,6.25
930,5.88,1.61,0.03,50,50,1.84
930,2.94,0.38,0.01,100,0,0.44
930,8.82,6.53,0.04,66.7,33.3,7.43
930,11.76,0.46,0.05,100,0,0.52
930,17.65,1.15,0.08,83.3,16.7,1.31
930,20.59,0.61,0.09,85.7,14.3,0.7
930,14.71,0.08,0.06,80,20,0.09
930,17.65,0.08,0.08,100,0,0.09
930,2.94,0.08,0.01,100,0,0.09
930,11.76,3,0.05,100,0,3.41
930,17.65,1.84,0.08,83.3,16.7,2.1
930,20.59,3.38,0.09,100,0,3.85
930,26.47,1.38,0.11,88.9,11.1,1.57
930,23.53,0.54,0.1,100,0,0.61
930,29.41,1.31,0.13,90,10,1.49
930,2.94,2.53,0.01,100,0,2.88
930,8.82,0.38,0.04,66.7,33.3,0.44
930,11.76,1.69,0.05,75,25,1.92
930,14.71,0.08,0.06,100,0,0.09
930,20.59,0.15,0.09,85.7,14.3,0.17
930,23.53,0.31,0.1,87.5,12.5,0.35
930,14.71,0.38,0.06,100,0,0.44
930,20.59,0.69,0.09,85.7,14.3,0.79
930,23.53,0.61,0.1,100,0,0.7
930,29.41,0.31,0.13,90,10,0.35
930,26.47,0.61,0.11,100,0,0.7
930,32.35,0.31,0.14,90.9,9.1,0.35
930,2.94,0.15,0.01,100,0,0.17
930,11.76,0.15,0.05,75,25,0.17
930,5.88,2.07,0.03,100,0,2.36
930,11.76,0.08,0.05,75,25,0.09
930,8.82,0.23,0.04,100,0,0.26
930,14.71,1.77,0.06,80,20,2.01
930,17.65,0.08,0.08,100,0,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,26.47,0.31,0.11,88.9,11.1,0.35
930,14.71,0.08,0.06,100,0,0.09
930,17.65,0.46,0.08,100,0,0.52
930,23.53,0.15,0.1,87.5,12.5,0.17
930,26.47,0.84,0.11,100,0,0.96
930,32.35,0.61,0.14,90.9,9.1,0.7
930,29.41,0.38,0.13,100,0,0.44
930,2.94,2.07,0.01,100,0,2.36
930,8.82,0.23,0.04,66.7,33.3,0.26
930,5.88,0.08,0.03,100,0,0.09
930,11.76,0.61,0.05,75,25,0.7
930,14.71,0.15,0.06,100,0,0.17
930,20.59,0.23,0.09,85.7,14.3,0.26
930,23.53,0.15,0.1,87.5,12.5,0.17
930,11.76,0.08,0.05,100,0,0.09
930,14.71,0.61,0.06,100,0,0.7
930,20.59,0.15,0.09,85.7,14.3,0.17
930,23.53,1.08,0.1,100,0,1.22
930,29.41,0.15,0.13,90,10,0.17
930,26.47,0.23,0.11,100,0,0.26
930,5.88,0.38,0.03,100,0,0.44
930,14.71,0.46,0.06,80,20,0.52
930,23.53,0.08,0.1,87.5,12.5,0.09
930,17.65,0.15,0.08,100,0,0.17
930,23.53,0.08,0.1,87.5,12.5,0.09
930,26.47,0.31,0.11,100,0,0.35
930,29.41,0.15,0.13,100,0,0.17
930,35.29,0.08,0.15,91.7,8.3,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,14.71,0.08,0.06,100,0,0.09
930,8.82,1.15,0.04,100,0,1.31
930,14.71,0.08,0.06,80,20,0.09
930,17.65,0.54,0.08,83.3,16.7,0.61
930,26.47,0.15,0.11,88.9,11.1,0.17
930,29.41,0.15,0.13,90,10,0.17
930,17.65,0.08,0.08,100,0,0.09
930,20.59,0.08,0.09,100,0,0.09
930,26.47,0.23,0.11,88.9,11.1,0.26
930,29.41,0.54,0.13,100,0,0.61
930,35.29,0.31,0.15,91.7,8.3,0.35
930,32.35,0.08,0.14,100,0,0.09
930,38.24,0.23,0.17,92.3,7.7,0.26
930,2.94,0.08,0.01,100,0,0.09
930,14.71,0.08,0.06,100,0,0.09
930,20.59,0.08,0.09,85.7,14.3,0.09
930,23.53,0.15,0.1,100,0,0.17
930,29.41,0.15,0.13,100,0,0.17
930,32.35,0.08,0.14,100,0,0.09
930,5.88,0.08,0.03,100,0,0.09
930,26.47,0.08,0.11,100,0,0.09
930,2.94,0.23,0.01,100,0,0.26
930,11.76,0.23,0.05,75,25,0.26
930,20.59,0.46,0.09,85.7,14.3,0.52
930,14.71,0.08,0.06,100,0,0.09
930,23.53,0.38,0.1,100,0,0.44
930,29.41,0.23,0.13,90,10,0.26
930,26.47,0.38,0.11,100,0,0.44
930,32.35,0.54,0.14,90.9,9.1,0.61
930,5.88,0.08,0.03,100,0,0.09
930,14.71,0.08,0.06,80,20,0.09
930,23.53,0.15,0.1,87.5,12.5,0.17
930,17.65,0.08,0.08,100,0,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,8.82,0.08,0.04,100,0,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,17.65,0.08,0.08,100,0,0.09
930,29.41,0.08,0.13,100,0,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,32.35,0.08,0.14,100,0,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,5.88,0.08,0.03,100,0,0.09
930,14.71,0.15,0.06,80,20,0.17
930,26.47,0.08,0.11,100,0,0.09
930,32.35,0.15,0.14,90.9,9.1,0.17
930,35.29,0.08,0.15,91.7,8.3,0.09
930,8.82,0.08,0.04,100,0,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,11.76,0.08,0.05,100,0,0.09
930,23.53,0.15,0.1,100,0,0.17
930,32.35,0.08,0.14,100,0,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,14.71,0.08,0.06,80,20,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,14.71,0.08,0.06,80,20,0.09
930,5.88,0.84,0.03,100,0,0.96
930,11.76,0.15,0.05,75,25,0.17
930,8.82,0.08,0.04,100,0,0.09
930,14.71,0.46,0.06,80,20,0.52
930,17.65,0.08,0.08,100,0,0.09
930,23.53,0.23,0.1,87.5,12.5,0.26
930,26.47,0.15,0.11,88.9,11.1,0.17
930,17.65,0.08,0.08,100,0,0.09
930,26.47,0.31,0.11,100,0,0.35
930,32.35,0.31,0.14,90.9,9.1,0.35
930,29.41,0.15,0.13,100,0,0.17
930,35.29,0.31,0.15,91.7,8.3,0.35
930,8.82,0.08,0.04,100,0,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,26.47,0.15,0.11,88.9,11.1,0.17
930,29.41,0.08,0.13,90,10,0.09
930,29.41,0.15,0.13,100,0,0.17
930,35.29,0.15,0.15,91.7,8.3,0.17
930,38.24,0.15,0.17,92.3,7.7,0.17
930,11.76,0.23,0.05,100,0,0.26
930,20.59,0.15,0.09,85.7,14.3,0.17
930,29.41,0.08,0.13,90,10,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,32.35,0.15,0.14,100,0,0.17
930,35.29,0.08,0.15,100,0,0.09
930,41.18,0.31,0.18,92.9,7.1,0.35
930,8.82,0.08,0.04,100,0,0.09
930,20.59,0.08,0.09,100,0,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,29.41,0.23,0.13,100,0,0.26
930,32.35,0.08,0.14,100,0,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,35.29,0.15,0.15,100,0,0.17
930,32.35,0.15,0.14,90.9,9.1,0.17
930,38.24,0.08,0.17,100,0,0.09
930,8.82,0.08,0.04,100,0,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,29.41,0.08,0.13,90,10,0.09
930,20.59,0.08,0.09,100,0,0.09
930,29.41,0.38,0.13,100,0,0.44
930,38.24,0.38,0.17,92.3,7.7,0.44
930,11.76,0.08,0.05,100,0,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,29.41,0.08,0.13,90,10,0.09
930,35.29,0.08,0.15,100,0,0.09
930,41.18,0.15,0.18,92.9,7.1,0.17
930,14.71,0.08,0.06,100,0,0.09
930,23.53,0.15,0.1,87.5,12.5,0.17
930,35.29,0.08,0.15,100,0,0.09
930,29.41,0.08,0.13,90,10,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,32.35,0.08,0.14,100,0,0.09
930,38.24,0.15,0.17,92.3,7.7,0.17
930,41.18,0.08,0.18,92.9,7.1,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,38.24,0.15,0.17,92.3,7.7,0.17
930,47.06,0.08,0.2,93.8,6.2,0.09
930,2.94,0.31,0.01,100,0,0.35
930,8.82,0.08,0.04,66.7,33.3,0.09
930,11.76,0.54,0.05,75,25,0.61
930,20.59,0.08,0.09,85.7,14.3,0.09
930,14.71,0.15,0.06,100,0,0.17
930,20.59,0.15,0.09,85.7,14.3,0.17
930,29.41,0.15,0.13,90,10,0.17
930,5.88,0.31,0.03,100,0,0.35
930,14.71,0.08,0.06,80,20,0.09
930,26.47,0.08,0.11,100,0,0.09
930,29.41,0.23,0.13,100,0,0.26
930,35.29,0.08,0.15,91.7,8.3,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,8.82,0.08,0.04,100,0,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,29.41,0.08,0.13,90,10,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,29.41,0.08,0.13,100,0,0.09
930,32.35,0.08,0.14,100,0,0.09
930,5.88,0.08,0.03,100,0,0.09
930,17.65,0.08,0.08,100,0,0.09
930,8.82,0.08,0.04,100,0,0.09
930,32.35,0.08,0.14,100,0,0.09
930,11.76,0.08,0.05,100,0,0.09
930,14.71,0.08,0.06,80,20,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,20.59,0.08,0.09,85.7,14.3,0.09
930,5.88,0.08,0.03,100,0,0.09
930,11.76,0.08,0.05,75,25,0.09
930,14.71,0.08,0.06,80,20,0.09
930,17.65,0.08,0.08,100,0,0.09
930,23.53,0.15,0.1,87.5,12.5,0.17
930,26.47,0.15,0.11,88.9,11.1,0.17
930,17.65,0.15,0.08,100,0,0.17
930,23.53,0.08,0.1,87.5,12.5,0.09
930,26.47,0.15,0.11,100,0,0.17
930,32.35,0.08,0.14,90.9,9.1,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,29.41,0.08,0.13,100,0,0.09
930,29.41,0.08,0.13,100,0,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,20.59,0.08,0.09,85.7,14.3,0.09
930,44.12,0.08,0.19,93.3,6.7,0.09
930,8.82,0.08,0.04,100,0,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,38.24,0.15,0.17,92.3,7.7,0.17
930,11.76,0.08,0.05,100,0,0.09
930,32.35,0.08,0.14,100,0,0.09
930,44.12,0.08,0.19,93.3,6.7,0.09
930,8.82,0.23,0.04,100,0,0.26
930,17.65,0.08,0.08,83.3,16.7,0.09
930,41.18,0.08,0.18,92.9,7.1,0.09
930,14.71,0.08,0.06,100,0,0.09
930,35.29,0.08,0.15,100,0,0.09
930,11.76,0.08,0.05,100,0,0.09
930,20.59,0.08,0.09,85.7,14.3,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,35.29,0.15,0.15,91.7,8.3,0.17
930,38.24,0.08,0.17,100,0,0.09
930,23.53,0.08,0.1,100,0,0.09
930,41.18,0.23,0.18,92.9,7.1,0.26
930,14.71,0.08,0.06,100,0,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,44.12,0.08,0.19,93.3,6.7,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,41.18,0.08,0.18,92.9,7.1,0.09
930,44.12,0.08,0.19,93.3,6.7,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,8.82,0.15,0.04,100,0,0.17
930,14.71,0.08,0.06,80,20,0.09
930,17.65,0.38,0.08,83.3,16.7,0.44
930,26.47,0.08,0.11,88.9,11.1,0.09
930,20.59,0.08,0.09,100,0,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,29.41,0.08,0.13,100,0,0.09
930,32.35,0.08,0.14,100,0,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,32.35,0.08,0.14,100,0,0.09
930,20.59,0.08,0.09,85.7,14.3,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,20.59,0.23,0.09,85.7,14.3,0.26
930,32.35,0.15,0.14,100,0,0.17
930,41.18,0.08,0.18,92.9,7.1,0.09
930,26.47,0.08,0.11,100,0,0.09
930,44.12,0.08,0.19,93.3,6.7,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,44.12,0.15,0.19,93.3,6.7,0.17
930,44.12,0.08,0.19,93.3,6.7,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,41.18,0.08,0.18,92.9,7.1,0.09
930,47.06,0.08,0.2,93.8,6.2,0.09
930,20.59,0.15,0.09,85.7,14.3,0.17
930,32.35,0.08,0.14,90.9,9.1,0.09
930,23.53,0.08,0.1,100,0,0.09
930,41.18,0.15,0.18,92.9,7.1,0.17
930,14.71,0.15,0.06,100,0,0.17
930,23.53,0.08,0.1,87.5,12.5,0.09
930,38.24,0.08,0.17,100,0,0.09
930,47.06,0.15,0.2,93.8,6.2,0.17
930,38.24,0.08,0.17,92.3,7.7,0.09
930,50,0.08,0.22,94.1,5.9,0.09
930,29.41,0.08,0.13,100,0,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,11.76,0.08,0.05,100,0,0.09
930,29.41,0.08,0.13,90,10,0.09
930,35.29,0.08,0.15,100,0,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,32.35,0.08,0.14,100,0,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,20.59,0.08,0.09,85.7,14.3,0.09
930,11.76,0.08,0.05,100,0,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,35.29,0.08,0.15,100,0,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,29.41,0.08,0.13,90,10,0.09
930,44.12,0.08,0.19,93.3,6.7,0.09
930,17.65,0.08,0.08,100,0,0.09
930,50,0.08,0.22,94.1,5.9,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,29.41,0.08,0.13,100,0,0.09
930,50,0.08,0.22,94.1,5.9,0.09
930,50,0.08,0.22,94.1,5.9,0.09
930,20.59,0.08,0.09,85.7,14.3,0.09
930,29.41,0.08,0.13,90,10,0.09
930,29.41,0.08,0.13,100,0,0.09
930,11.76,0.08,0.05,100,0,0.09
930,14.71,0.15,0.06,80,20,0.17
930,26.47,0.08,0.11,88.9,11.1,0.09
930,17.65,0.08,0.08,100,0,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,29.41,0.08,0.13,100,0,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,29.41,0.08,0.13,90,10,0.09
930,44.12,0.08,0.19,93.3,6.7,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,47.06,0.15,0.2,93.8,6.2,0.17
930,50,0.08,0.22,94.1,5.9,0.09
930,52.94,0.08,0.23,94.4,5.6,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,44.12,0.08,0.19,93.3,6.7,0.09
930,38.24,0.08,0.17,100,0,0.09
930,47.06,0.08,0.2,93.8,6.2,0.09
930,52.94,0.08,0.23,94.4,5.6,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,47.06,0.08,0.2,93.8,6.2,0.09
930,47.06,0.08,0.2,93.8,6.2,0.09
930,2.94,0.08,0.01,100,0,0.09
930,11.76,0.15,0.05,75,25,0.17
930,20.59,0.08,0.09,85.7,14.3,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,11.76,0.08,0.05,75,25,0.09
930,8.82,0.08,0.04,100,0,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,32.35,0.08,0.14,100,0,0.09
930,23.53,0.08,0.1,100,0,0.09
930,14.71,0.08,0.06,80,20,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,29.41,0.08,0.13,90,10,0.09
930,11.76,0.08,0.05,100,0,0.09
930,41.18,0.08,0.18,92.9,7.1,0.09
930,17.65,0.08,0.08,100,0,0.09
930,47.06,0.08,0.2,93.8,6.2,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,38.24,0.08,0.17,100,0,0.09
930,38.24,0.08,0.17,100,0,0.09
930,41.18,0.08,0.18,92.9,7.1,0.09
930,2.94,0.08,0.01,100,0,0.09
930,8.82,0.08,0.04,66.7,33.3,0.09
930,5.88,0.08,0.03,100,0,0.09
930,11.76,0.23,0.05,75,25,0.26
930,20.59,0.08,0.09,85.7,14.3,0.09
930,14.71,0.08,0.06,100,0,0.09
930,20.59,0.46,0.09,85.7,14.3,0.52
930,8.82,0.08,0.04,100,0,0.09
930,14.71,0.08,0.06,80,20,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,32.35,0.08,0.14,90.9,9.1,0.09
930,20.59,0.08,0.09,85.7,14.3,0.09
930,35.29,0.08,0.15,91.7,8.3,0.09
930,23.53,0.08,0.1,87.5,12.5,0.09
930,35.29,0.08,0.15,100,0,0.09
930,29.41,0.08,0.13,90,10,0.09
930,14.71,0.08,0.06,100,0,0.09
930,2.94,0.08,0.01,100,0,0.09
930,29.41,0.08,0.13,90,10,0.09
930,29.41,0.08,0.13,100,0,0.09
930,26.47,0.08,0.11,88.9,11.1,0.09
930,29.41,0.08,0.13,100,0,0.09
930,8.82,0.08,0.04,100,0,0.09
930,14.71,0.08,0.06,80,20,0.09
930,17.65,0.08,0.08,83.3,16.7,0.09
930,26.47,0.15,0.11,88.9,11.1,0.17
930,41.18,0.08,0.18,92.9,7.1,0.09
930,38.24,0.08,0.17,92.3,7.7,0.09
930,41.18,0.08,0.18,92.9,7.1,0.09
930,35.29,0.08,0.15,100,0,0.09
930,41.18,0.08,0.18,92.9,7.1,0.09
